Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Tot_2026-08-03;Tot_2026-09-07;Tot_2026-09-15
2026;RM;100213;kg;Lazio;P;fanghi e residui di filtrazione prodotti dal trattamento dei fumi, contenenti sostanze pericolose;40.0;40.0;40.0
2026;RM;100401;kg;Lazio;P;scorie della produzione primaria e secondaria;16912.0;17745.0;17745.0
2026;RM;100599;kg;Lazio;NP;rifiuti non specificati altrimenti;;20000.0;20000.0
2026;RM;100604;kg;Lazio;NP;altre polveri e particolato;10.0;10.0;10.0
2026;RM;100609;kg;Lazio;P;rifiuti prodotti dal trattamento delle acque di raffreddamento, contenenti oli;790.0;790.0;790.0
2026;RM;100701;kg;Lazio;NP;scorie della produzione primaria e secondaria;5057.0;7642.0;7642.0
2026;RM;100906;kg;Lazio;NP;forme e anime da fonderia inutilizzate, diverse da quelle di cui alla voce 10 09 05;1820.0;1820.0;1820.0
2026;RM;100908;kg;Lazio;NP;forme e anime da fonderia utilizzate, diverse da quelle di cui alla voce 10 09 07;8110.0;8150.0;8150.0
2026;RM;101003;kg;Lazio;NP;scorie di fusione;10976.0;10976.0;10976.0
2026;RM;101006;kg;Lazio;NP;forme e anime da fonderia inutilizzate, diverse da quelle di cui alla voce 10 10 05;1350.0;1350.0;3710.0
2026;RM;101112;kg;Lazio;NP;rifiuti di vetro diversi da quelli di cui alla voce 10 11 11;31000.0;31000.0;31000.0
2026;RM;101113;kg;Lazio;P;fanghi provenienti dalla lucidatura e dalla macinazione del vetro, contenenti sostanze pericolose;232.0;242.0;252.0
2026;RM;101114;kg;Lazio;NP;fanghi provenienti dalla lucidatura e dalla macinazione del vetro, diversi da quelli di cui alla voce 10 11 13;265.0;285.0;285.0
2026;RM;101201;kg;Lazio;NP;residui di miscela non sottoposti a trattamento termico;13850.0;13850.0;13850.0
2026;RM;101206;kg;Lazio;NP;stampi di scarto;1030.0;1030.0;1030.0
2026;RM;101211;kg;Lazio;P;rifiuti delle operazioni di smaltatura, contenenti metalli pesanti;2.0;2.0;2.0
2026;RM;101301;kg;Lazio;NP;residui di miscela non sottoposti a trattamento termico;135.0;135.0;135.0
2026;RM;101311;kg;Lazio;NP;rifiuti della produzione di materiali compositi a base di cemento, diversi da quelli di cui alle voci 10 13 09 e 10 13 10;108350.0;188510.0;188510.0
2026;RM;101401;kg;Lazio;P;rifiuti prodotti dalla depurazione dei fumi, contenenti mercurio;4786.0;5843.0;6178.0
2026;RM;110105;kg;Lazio;P;acidi di decappaggio;80055.0;94235.0;94235.0
2026;RM;110106;kg;Lazio;P;acidi non specificati altrimenti;10100.0;11900.0;11900.0
2026;RM;110106;l;Lazio;P;acidi non specificati altrimenti;3500.0;3500.0;3500.0
2026;RM;110107;kg;Lazio;P;basi di decappaggio;7500.0;8600.0;8600.0
2026;RM;110109;kg;Lazio;P;fanghi e residui di filtrazione, contenenti sostanze pericolose;35279.0;55349.0;55349.0
2026;RM;110110;kg;Lazio;NP;fanghi e residui di filtrazione, diversi da quelli di cui alla voce 11 01 09;12400.0;12900.0;12900.0
2026;RM;110111;kg;Lazio;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;328490.0;429234.0;429234.0
2026;RM;110111;l;Lazio;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;49000.0;61000.0;61000.0
2026;RM;110112;kg;Lazio;NP;soluzioni acquose di lavaggio, diverse da quelle di cui alla voce 11 01 11;53163.0;53163.0;59163.0
2026;RM;110113;kg;Lazio;P;rifiuti di sgrassaggio contenenti sostanze pericolose;50243733.0;50571004.0;50599094.0
2026;RM;110113;l;Lazio;P;rifiuti di sgrassaggio contenenti sostanze pericolose;6100.0;6158.0;6158.0
2026;RM;110114;kg;Lazio;NP;rifiuti di sgrassaggio diversi da quelli di cui alla voce 11 01 13;92900.0;150400.0;150400.0
2026;RM;110115;kg;Lazio;P;eluati e fanghi di sistemi a membrana o sistemi a scambio ionico, contenenti sostanze pericolose;18100.0;18100.0;18100.0
2026;RM;110198;kg;Lazio;P;altri rifiuti contenenti sostanze pericolose;2.0;152.0;152.0
2026;RM;110501;kg;Lazio;NP;zinco solido;51700.0;59440.0;59440.0
2026;RM;110502;kg;Lazio;NP;ceneri di zinco;91912.0;106443.0;106443.0
2026;RM;110503;kg;Lazio;P;rifiuti solidi prodotti dal trattamento dei fumi;1320.0;1690.0;1690.0
2026;RM;120101;kg;Lazio;NP;limatura e trucioli di metalli ferrosi;882135.0;998712.0;1000342.0
2026;RM;120101;l;Lazio;NP;limatura e trucioli di metalli ferrosi;240.0;240.0;240.0
2026;RM;120102;kg;Lazio;NP;polveri e particolato di metalli ferrosi;186532.0;239920.0;239920.0
2026;RM;120102;l;Lazio;NP;polveri e particolato di metalli ferrosi;5710.0;5710.0;5710.0
2026;RM;120103;kg;Lazio;NP;limatura e trucioli di metalli non ferrosi;448221.0;528954.0;533164.0
2026;RM;120103;l;Lazio;NP;limatura e trucioli di metalli non ferrosi;740.0;740.0;740.0
2026;RM;120104;kg;Lazio;NP;polveri e particolato di metalli non ferrosi;363.0;563.0;563.0
2026;RM;120104;l;Lazio;NP;polveri e particolato di metalli non ferrosi;840.0;840.0;840.0
2026;RM;120105;kg;Lazio;NP;limatura e trucioli di materiali plastici;103933.0;131748.0;136252.0
2026;RM;120105;l;Lazio;NP;limatura e trucioli di materiali plastici;3164.0;3164.0;3170.0
2026;RM;120107;kg;Lazio;P;oli minerali per macchinari, non contenenti alogeni (eccetto emulsioni e soluzioni);3.0;3.0;
2026;RM;120109;kg;Lazio;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;18350.0;20009.0;21609.0
2026;RM;120109;l;Lazio;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;;13000.0;13000.0
2026;RM;120112;kg;Lazio;P;cere e grassi esauriti;6159.0;8230.0;8240.0
2026;RM;120112;l;Lazio;P;cere e grassi esauriti;120.0;120.0;120.0
2026;RM;120113;kg;Lazio;NP;rifiuti di saldatura;16622.0;20132.0;24132.0
2026;RM;120114;kg;Lazio;P;fanghi di lavorazione, contenenti sostanze pericolose;1950.0;2050.0;2050.0
2026;RM;120115;kg;Lazio;NP;fanghi di lavorazione, diversi da quelli di cui alla voce 12 01 14;640.0;640.0;640.0
2026;RM;120115;l;Lazio;NP;fanghi di lavorazione, diversi da quelli di cui alla voce 12 01 14;400.0;400.0;400.0
2026;RM;120116;kg;Lazio;P;residui di materiale di sabbiatura, contenente sostanze pericolose;166110.0;176111.0;176423.0
2026;RM;120116;l;Lazio;P;residui di materiale di sabbiatura, contenente sostanze pericolose;1180.0;1220.0;1220.0
2026;RM;120117;kg;Lazio;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;53997.0;53998.0;53998.0
2026;RM;120118;kg;Lazio;P;fanghi metallici (fanghi di rettifica, affilatura e lappatura) contenenti oli;1300.0;1300.0;1300.0
2026;RM;120120;kg;Lazio;P;corpi d'utensile e materiali di rettifica esauriti, contenenti sostanze pericolose;2328.0;2528.0;2528.0
2026;RM;120120;l;Lazio;P;corpi d'utensile e materiali di rettifica esauriti, contenenti sostanze pericolose;200.0;200.0;200.0
2026;RM;120121;kg;Lazio;NP;corpi d'utensile e materiali di rettifica esauriti, diversi da quelli di cui alla voce 12 01 20;145.0;145.0;28145.0
2026;RM;120199;kg;Lazio;NP;rifiuti non specificati altrimenti;13990.0;13990.0;13990.0
2026;RM;120301;kg;Lazio;P;soluzioni acquose di lavaggio;11475.0;15080.0;15080.0
2026;RM;120301;l;Lazio;P;soluzioni acquose di lavaggio;16550.0;16550.0;16550.0
2026;RM;120302;kg;Lazio;P;rifiuti prodotti da processi di sgrassatura a vapore;50.0;50.0;50.0
2026;RM;130101;kg;Lazio;P;oli per circuiti idraulici contenenti PCB;7.0;57.0;57.0
2026;RM;130104;kg;Lazio;P;emulsioni clorurate;220.0;220.0;220.0
2026;RM;130105;kg;Lazio;P;emulsioni non clorurate;30812.0;31112.0;31292.0
2026;RM;130105;l;Lazio;P;emulsioni non clorurate;4500.0;4700.0;4700.0
2026;RM;130109;kg;Lazio;P;oli minerali per circuiti idraulici, clorurati;768.0;1503.0;1503.0
2026;RM;130110;kg;Lazio;P;oli minerali per circuiti idraulici, non clorurati;8052.0;9897.0;9954.0
2026;RM;130110;l;Lazio;P;oli minerali per circuiti idraulici, non clorurati;1900.0;1900.0;1900.0
2026;RM;130111;kg;Lazio;P;oli sintetici per circuiti idraulici;1429.0;1738.0;1738.0
2026;RM;130112;kg;Lazio;P;oli per circuiti idraulici, facilmente biodegradabili;2007.0;2285.0;2285.0
2026;RM;130113;kg;Lazio;P;altri oli per circuiti idraulici;5303.0;7287.0;7287.0
2026;RM;130113;l;Lazio;P;altri oli per circuiti idraulici;10114.0;10114.0;10114.0
2026;RM;130204;kg;Lazio;P;oli minerali per motori, ingranaggi e lubrificazione, clorurati;2707.0;2937.0;2937.0
2026;RM;130204;l;Lazio;P;oli minerali per motori, ingranaggi e lubrificazione, clorurati;570.0;720.0;820.0
2026;RM;130205;kg;Lazio;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;95527.0;118405.0;121548.0
2026;RM;130205;l;Lazio;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;2263.0;2333.0;2548.0
2026;RM;130206;kg;Lazio;P;oli sintetici per motori, ingranaggi e lubrificazione;14285.0;15204.0;15418.0
2026;RM;130206;l;Lazio;P;oli sintetici per motori, ingranaggi e lubrificazione;327.0;552.0;587.0
2026;RM;130207;kg;Lazio;P;oli per motori, ingranaggi e lubrificazione, facilmente biodegradabili;1826.0;2006.0;2006.0
2026;RM;130207;l;Lazio;P;oli per motori, ingranaggi e lubrificazione, facilmente biodegradabili;11.0;11.0;11.0
2026;RM;130208;kg;Lazio;P;altri oli per motori, ingranaggi e lubrificazione;6508287.0;7419596.0;7667217.0
2026;RM;130208;l;Lazio;P;altri oli per motori, ingranaggi e lubrificazione;100847.0;113124.0;115127.0
2026;RM;130301;kg;Lazio;P;oli isolanti o oli termoconduttori, contenenti PCB;1468.0;1468.0;1468.0
2026;RM;130307;kg;Lazio;P;oli minerali isolanti e termoconduttori non clorurati;118808.0;120352.0;120352.0
2026;RM;130307;l;Lazio;P;oli minerali isolanti e termoconduttori non clorurati;17400.0;17400.0;17400.0
2026;RM;130308;kg;Lazio;P;oli sintetici isolanti e oli termoconduttori;11831.0;11831.0;11831.0
2026;RM;130308;l;Lazio;P;oli sintetici isolanti e oli termoconduttori;55.0;55.0;55.0
2026;RM;130310;kg;Lazio;P;altri oli isolanti e oli termoconduttori;8902.0;8902.0;8902.0
2026;RM;130310;l;Lazio;P;altri oli isolanti e oli termoconduttori;300.0;300.0;300.0
2026;RM;130403;kg;Lazio;P;oli di sentina da un altro tipo di navigazione;10031555.0;12402875.0;12402875.0
2026;RM;130403;l;Lazio;P;oli di sentina da un altro tipo di navigazione;40000.0;49800.0;49800.0
2026;RM;130502;kg;Lazio;P;fanghi di prodotti di separazione olio/acqua;15606.0;15606.0;15606.0
2026;RM;130506;kg;Lazio;P;oli prodotti da separatori olio/acqua;63191.0;63841.0;73201.0
2026;RM;130507;kg;Lazio;P;acque oleose prodotte da separatori olio/acqua;281011.0;326681.0;348201.0
2026;RM;130507;l;Lazio;P;acque oleose prodotte da separatori olio/acqua;8700.0;8700.0;8700.0
2026;RM;130508;kg;Lazio;P;miscugli di rifiuti prodotti da camere a sabbia e separatori olio/acqua;;36.0;36.0
2026;RM;130701;kg;Lazio;P;olio combustibile e carburante diesel;37586.0;54337.0;316337.0
2026;RM;130701;l;Lazio;P;olio combustibile e carburante diesel;40.0;50.0;50.0
2026;RM;130702;kg;Lazio;P;Benzina;4690.0;4728.0;4728.0
2026;RM;130703;kg;Lazio;P;altri carburanti (comprese le miscele);41528.0;44421.0;46214.0
2026;RM;130703;l;Lazio;P;altri carburanti (comprese le miscele);791.0;791.0;791.0
2026;RM;130802;kg;Lazio;P;altre emulsioni;1879532.0;2171591.0;2215141.0
2026;RM;130802;l;Lazio;P;altre emulsioni;26676.0;34518.0;34518.0
2026;RM;140601;kg;Lazio;P;clorofluorocarburi, HCFC, HFC;2908.0;3895.0;3895.0
2026;RM;140601;l;Lazio;P;clorofluorocarburi, HCFC, HFC;60.0;60.0;60.0
2026;RM;140602;kg;Lazio;P;altri solventi e miscele di solventi alogenati;376.0;406.0;411.0
2026;RM;140602;l;Lazio;P;altri solventi e miscele di solventi alogenati;40.0;40.0;40.0
2026;RM;140603;kg;Lazio;P;altri solventi e miscele di solventi;5626118.0;5669158.0;5672399.0
2026;RM;140603;l;Lazio;P;altri solventi e miscele di solventi;6358.0;6763.0;6763.0
2026;RM;140604;kg;Lazio;P;fanghi o rifiuti solidi, contenenti solventi alogenati;7767.0;8498.0;8556.0
2026;RM;140604;l;Lazio;P;fanghi o rifiuti solidi, contenenti solventi alogenati;65.0;65.0;65.0
2026;RM;140605;kg;Lazio;P;fanghi o rifiuti solidi, contenenti altri solventi;1216536.0;1219696.0;1219714.0
2026;RM;140605;l;Lazio;P;fanghi o rifiuti solidi, contenenti altri solventi;18.0;18.0;18.0
2026;RM;150101;kg;Lazio;NP;imballaggi di carta e cartone;22057319.0;26154349.0;26868969.0
2026;RM;150101;l;Lazio;NP;imballaggi di carta e cartone;19154122.0;22364462.0;23028546.0
2026;RM;150102;kg;Lazio;NP;imballaggi di plastica;16897781.0;18935631.0;19350394.0
2026;RM;150102;l;Lazio;NP;imballaggi di plastica;2772425.0;3294935.0;3328935.0
2026;RM;150103;kg;Lazio;NP;imballaggi in legno;7238680.0;8689077.0;8916618.0
2026;RM;150103;l;Lazio;NP;imballaggi in legno;7741510.0;9237998.0;9377998.0
2026;RM;150104;kg;Lazio;NP;imballaggi metallici;1880761.0;2008104.0;2017224.0
2026;RM;150104;l;Lazio;NP;imballaggi metallici;36190.0;36290.0;36290.0
2026;RM;150105;kg;Lazio;NP;imballaggi compositi;589967.0;679547.0;684657.0
2026;RM;150105;l;Lazio;NP;imballaggi compositi;6000.0;6000.0;6000.0
2026;RM;150106;kg;Lazio;NP;imballaggi in materiali misti;17907240.0;20810450.0;21301582.0
2026;RM;150106;l;Lazio;NP;imballaggi in materiali misti;16494824.0;18951004.0;19300504.0
2026;RM;150107;kg;Lazio;NP;imballaggi di vetro;4700362.0;5883377.0;6065137.0
2026;RM;150107;l;Lazio;NP;imballaggi di vetro;142000.0;142000.0;156000.0
2026;RM;150109;kg;Lazio;NP;imballaggi in materia tessile;500.0;500.0;500.0
2026;RM;150110;kg;Lazio;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;1483405.0;1761945.0;1785572.0
2026;RM;150110;l;Lazio;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;523566.0;555396.0;556736.0
2026;RM;150111;kg;Lazio;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;29217.0;34019.0;34566.0
2026;RM;150111;l;Lazio;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;4975.0;5045.0;5045.0
2026;RM;150202;kg;Lazio;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;1033487.0;1166856.0;1177269.0
2026;RM;150202;l;Lazio;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;313169.0;361694.0;361894.0
2026;RM;150203;kg;Lazio;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;770219.0;904762.0;999870.0
2026;RM;150203;l;Lazio;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;105305.0;134305.0;135305.0
2026;RM;160103;kg;Lazio;NP;pneumatici fuori uso;7030312.0;8422063.0;8658216.0
2026;RM;160103;l;Lazio;NP;pneumatici fuori uso;255500.0;255500.0;255500.0
2026;RM;160104;kg;Lazio;P;veicoli fuori uso;11399251.0;13582032.0;13962341.0
2026;RM;160104;l;Lazio;P;veicoli fuori uso;4000.0;4000.0;4000.0
2026;RM;160106;kg;Lazio;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;34192482.0;38355843.0;39038116.0
2026;RM;160107;kg;Lazio;P;filtri dell'olio;543898.0;593320.0;600098.0
2026;RM;160107;l;Lazio;P;filtri dell'olio;2927.0;3209.0;3209.0
2026;RM;160108;kg;Lazio;P;componenti contenenti mercurio;35.0;35.0;35.0
2026;RM;160110;kg;Lazio;P;componenti esplosivi (ad esempio «air bag»);5889.0;6715.0;6865.0
2026;RM;160111;kg;Lazio;P;pastiglie per freni, contenenti amianto;213.0;229.0;229.0
2026;RM;160112;kg;Lazio;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;185052.0;210536.0;213435.0
2026;RM;160112;l;Lazio;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;400.0;;
2026;RM;160113;kg;Lazio;P;liquidi per freni;9210.0;10421.0;10535.0
2026;RM;160113;l;Lazio;P;liquidi per freni;6.0;6.0;6.0
2026;RM;160114;kg;Lazio;P;liquidi antigelo contenenti sostanze pericolose;66029.0;78990.0;80300.0
2026;RM;160114;l;Lazio;P;liquidi antigelo contenenti sostanze pericolose;3471.0;3610.0;3610.0
2026;RM;160115;kg;Lazio;NP;liquidi antigelo diversi da quelli di cui alla voce 16 01 14;400.0;400.0;400.0
2026;RM;160116;kg;Lazio;NP;serbatoi per gas liquefatto;93871.0;102111.0;103441.0
2026;RM;160117;kg;Lazio;NP;metalli ferrosi;7031367.0;7880968.0;8062443.0
2026;RM;160117;l;Lazio;NP;metalli ferrosi;75984.0;76984.0;91984.0
2026;RM;160118;kg;Lazio;NP;metalli non ferrosi;486063.0;550533.0;558625.0
2026;RM;160119;kg;Lazio;NP;plastica;657832.0;741745.0;749709.0
2026;RM;160119;l;Lazio;NP;plastica;271238.0;288087.0;304087.0
2026;RM;160120;kg;Lazio;NP;vetro;228876.0;254496.0;257779.0
2026;RM;160120;l;Lazio;NP;vetro;9101.0;9141.0;9141.0
2026;RM;160121;kg;Lazio;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;72022.0;76072.0;77246.0
2026;RM;160121;l;Lazio;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;100.0;100.0;100.0
2026;RM;160122;kg;Lazio;NP;componenti non specificati altrimenti;2819950.0;3272721.0;3354592.0
2026;RM;160122;l;Lazio;NP;componenti non specificati altrimenti;27075.0;27075.0;27075.0
2026;RM;160209;kg;Lazio;P;trasformatori e condensatori contenenti PCB;18040.0;19140.0;19140.0
2026;RM;160211;kg;Lazio;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;819823.0;915965.0;937608.0
2026;RM;160211;l;Lazio;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;50300.0;61085.0;61085.0
2026;RM;160212;kg;Lazio;P;apparecchiature fuori uso, contenenti amianto in fibre libere;;9060.0;9060.0
2026;RM;160213;kg;Lazio;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;1729238.0;2027336.0;2055524.0
2026;RM;160213;l;Lazio;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;79501.0;114601.0;114601.0
2026;RM;160214;kg;Lazio;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;2772851.0;3232173.0;3278049.0
2026;RM;160214;l;Lazio;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;403652.0;470912.0;472912.0
2026;RM;160215;kg;Lazio;P;componenti pericolosi rimossi da apparecchiature fuori uso;11819.0;18416.0;18444.0
2026;RM;160215;l;Lazio;P;componenti pericolosi rimossi da apparecchiature fuori uso;1200.0;1200.0;1200.0
2026;RM;160216;kg;Lazio;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;1070190.0;1214304.0;1240977.0
2026;RM;160216;l;Lazio;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;5766.0;6006.0;6006.0
2026;RM;160303;kg;Lazio;P;rifiuti inorganici contenenti sostanze pericolose;303986.0;354822.0;367932.0
2026;RM;160303;l;Lazio;P;rifiuti inorganici contenenti sostanze pericolose;11706.0;11706.0;11706.0
2026;RM;160304;kg;Lazio;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;796567.0;1004809.0;1004899.0
2026;RM;160304;l;Lazio;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;610007.0;610007.0;610007.0
2026;RM;160305;kg;Lazio;P;rifiuti organici contenenti sostanze pericolose;1847854.0;2061506.0;2092826.0
2026;RM;160305;l;Lazio;P;rifiuti organici contenenti sostanze pericolose;141157.0;141157.0;143157.0
2026;RM;160306;kg;Lazio;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;843487.0;984564.0;1005259.0
2026;RM;160306;l;Lazio;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;197424.0;216484.0;216604.0
2026;RM;160403;kg;Lazio;P;altri esplosivi di scarto;9.0;11.0;11.0
2026;RM;160504;kg;Lazio;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;26497.0;28819.0;29446.0
2026;RM;160504;l;Lazio;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;1472.0;1472.0;1472.0
2026;RM;160505;kg;Lazio;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;143294.0;158746.0;165820.0
2026;RM;160505;l;Lazio;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;200.0;200.0;200.0
2026;RM;160506;kg;Lazio;P;sostanze chimiche di laboratorio contenenti o costituite da sostanze pericolose, comprese le miscele di sostanze chimiche di laboratorio;58359.0;70578.0;73553.0
2026;RM;160506;l;Lazio;P;sostanze chimiche di laboratorio contenenti o costituite da sostanze pericolose, comprese le miscele di sostanze chimiche di laboratorio;3028.0;3228.0;3228.0
