Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Var_2026-09-07;Var_2026-09-15
2026;AO;190901;kg;Valle d`Aosta;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;49700.0;0.0
2026;AO;190904;kg;Valle d`Aosta;NP;carbone attivo esaurito;0.0;0.0
2026;AO;190905;kg;Valle d`Aosta;NP;resine a scambio ionico saturate o esaurite;940.0;0.0
2026;AO;191202;kg;Valle d`Aosta;NP;metalli ferrosi;50751.0;3251.0
2026;AO;191203;kg;Valle d`Aosta;NP;metalli non ferrosi;37516.0;1083.0
2026;AO;191204;kg;Valle d`Aosta;NP;plastica e gomma;20600.0;10873.0
2026;AO;191212;kg;Valle d`Aosta;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;2488266.0;724501.0
2026;AO;200101;kg;Valle d`Aosta;NP;carta e cartone;29480.0;90.0
2026;AO;200108;kg;Valle d`Aosta;NP;rifiuti biodegradabili di cucine e mense;270.0;0.0
2026;AO;200110;kg;Valle d`Aosta;NP;abbigliamento;0.0;0.0
2026;AO;200121;kg;Valle d`Aosta;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;256.0;20.0
2026;AO;200123;kg;Valle d`Aosta;P;apparecchiature fuori uso contenenti clorofluorocarburi;100.0;0.0
2026;AO;200125;kg;Valle d`Aosta;NP;oli e grassi commestibili;674.0;0.0
2026;AO;200136;kg;Valle d`Aosta;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;0.0;0.0
2026;AO;200138;kg;Valle d`Aosta;NP;legno diverso da quello di cui alla voce 20 01 37;740.0;0.0
2026;AO;200139;kg;Valle d`Aosta;NP;plastica;800.0;300.0
2026;AO;200140;kg;Valle d`Aosta;NP;metalli;0.0;0.0
2026;AO;200199;kg;Valle d`Aosta;NP;altre frazioni non specificate altrimenti;6.0;0.0
2026;AO;200201;kg;Valle d`Aosta;NP;rifiuti biodegradabili;0.0;0.0
2026;AO;200303;kg;Valle d`Aosta;NP;residui della pulizia stradale;6100.0;10000.0
2026;AO;200304;kg;Valle d`Aosta;NP;fanghi delle fosse settiche;7000.0;0.0
2026;AO;200306;kg;Valle d`Aosta;NP;rifiuti della pulizia delle fognature;36260.0;0.0
2026;AO;200307;kg;Valle d`Aosta;NP;rifiuti ingombranti;3388.0;0.0
2026;AO;200399;kg;Valle d`Aosta;NP;rifiuti urbani non specificati altrimenti;1080.0;0.0
2026;AP;010101;kg;Marche;NP;rifiuti da estrazione di minerali metalliferi;0.0;0.0
2026;AP;010410;kg;Marche;NP;polveri e residui affini, diversi da quelli di cui alla voce 01 04 07;100.0;50.0
2026;AP;010413;kg;Marche;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;222880.0;5000.0
2026;AP;020101;kg;Marche;NP;fanghi da operazioni di lavaggio e pulizia;0.0;0.0
2026;AP;020103;kg;Marche;NP;scarti di tessuti vegetali;0.0;0.0
2026;AP;020106;kg;Marche;NP;feci animali, urine e letame (comprese le lettiere usate), effluenti, raccolti separatamente e trattati fuori sito;0.0;0.0
2026;AP;020108;kg;Marche;P;rifiuti agrochimici contenenti sostanze pericolose;0.0;0.0
2026;AP;020201;kg;Marche;NP;fanghi da operazioni di lavaggio e pulizia;91740.0;0.0
2026;AP;020203;kg;Marche;NP;scarti inutilizzabili per il consumo o la trasformazione;0.0;0.0
2026;AP;020204;kg;Marche;NP;fanghi da trattamento in loco degli effluenti;20000.0;0.0
2026;AP;020301;kg;Marche;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;1900.0;0.0
2026;AP;020304;kg;Marche;NP;scarti inutilizzabili per il consumo o la trasformazione;718.0;0.0
2026;AP;020305;kg;Marche;NP;fanghi da trattamento in loco degli effluenti;16430.0;0.0
2026;AP;020399;kg;Marche;NP;rifiuti non specificati altrimenti;13940.0;0.0
2026;AP;020501;kg;Marche;NP;scarti inutilizzabili per il consumo o la trasformazione;0.0;0.0
2026;AP;020502;kg;Marche;NP;fanghi da trattamento in loco degli effluenti;10540.0;0.0
2026;AP;020601;kg;Marche;NP;scarti inutilizzabili per il consumo o la trasformazione;370.0;0.0
2026;AP;020603;kg;Marche;NP;fanghi da trattamento in loco degli effluenti;13810.0;0.0
2026;AP;020701;kg;Marche;NP;rifiuti prodotti dalle operazioni di lavaggio, pulizia e macinazione della materia prima;30160.0;0.0
2026;AP;020705;kg;Marche;NP;fanghi da trattamento in loco degli effluenti;0.0;0.0
2026;AP;030104;kg;Marche;P;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci contenenti sostanze pericolose;0.0;0.0
2026;AP;030105;kg;Marche;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;164850.0;1000.0
2026;AP;030310;kg;Marche;NP;scarti di fibre e fanghi contenenti fibre, riempitivi e prodotti di rivestimento generati dai processi di separazione meccanica;20100.0;0.0
2026;AP;030311;kg;Marche;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 03 03 10;6500.0;0.0
2026;AP;040108;kg;Marche;NP;rifiuti di cuoio conciato (scarti, cascami, ritagli, polveri di lucidatura) contenenti cromo;0.0;0.0
2026;AP;040109;kg;Marche;NP;rifiuti delle operazioni di confezionamento e finitura;29060.0;3200.0
2026;AP;040215;kg;Marche;NP;rifiuti da operazioni di finitura, diversi da quelli di cui alla voce 04 02 14;506.0;0.0
2026;AP;040220;kg;Marche;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 04 02 19;20.0;0.0
2026;AP;040222;kg;Marche;NP;rifiuti da fibre tessili lavorate;27393.0;3480.0
2026;AP;060101;kg;Marche;P;acido solforico e acido solforoso;2.0;0.0
2026;AP;060106;kg;Marche;P;altri acidi;5.0;0.0
2026;AP;060204;kg;Marche;P;idrossido di sodio e di potassio;0.0;0.0
2026;AP;060205;kg;Marche;P;altre basi;0.0;0.0
2026;AP;060313;kg;Marche;P;sali e loro soluzioni, contenenti metalli pesanti;0.0;0.0
2026;AP;060314;kg;Marche;NP;sali e loro soluzioni, diversi da quelli di cui alle voci 06 03 11 e 06 03 13;13880.0;0.0
2026;AP;060405;kg;Marche;P;rifiuti contenenti altri metalli pesanti;0.0;0.0
2026;AP;060502;kg;Marche;P;fanghi prodotti dal trattamento in loco di effluenti, contenenti sostanze pericolose;17770.0;350.0
2026;AP;060503;kg;Marche;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 06 05 02;42093.0;700.0
2026;AP;061302;kg;Marche;P;carbone attivo esaurito (tranne 06 07 02);0.0;0.0
2026;AP;070104;kg;Marche;P;altri solventi organici, soluzioni di lavaggio e acque madri;0.0;0.0
2026;AP;070204;kg;Marche;P;altri solventi organici, soluzioni di lavaggio e acque madri;1.0;0.0
2026;AP;070208;kg;Marche;P;altri fondi e residui di reazione;0.0;0.0
2026;AP;070210;kg;Marche;P;altri residui di filtrazione e assorbenti esauriti;0.0;0.0
2026;AP;070211;kg;Marche;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;0.0;0.0
2026;AP;070212;kg;Marche;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 02 11;0.0;0.0
2026;AP;070213;kg;Marche;NP;rifiuti plastici;161332.0;70505.0
2026;AP;070214;kg;Marche;P;rifiuti prodotti da additivi, contenenti sostanze pericolose;3245.0;7065.0
2026;AP;070215;kg;Marche;NP;rifiuti prodotti da additivi, diversi da quelli di cui alla voce 07 02 14;480.0;0.0
2026;AP;070299;kg;Marche;NP;rifiuti non specificati altrimenti;34620.0;12520.0
2026;AP;070303;kg;Marche;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;0.0;0.0
2026;AP;070501;kg;Marche;P;soluzioni acquose di lavaggio e acque madri;0.0;0.0
2026;AP;070504;kg;Marche;P;altri solventi organici, soluzioni di lavaggio e acque madri;0.0;0.0
2026;AP;070513;kg;Marche;P;rifiuti solidi contenenti sostanze pericolose;10830.0;0.0
2026;AP;070514;kg;Marche;NP;rifiuti solidi diversi da quelli di cui alla voce 07 05 13;5720.0;16.0
2026;AP;070601;kg;Marche;P;soluzioni acquose di lavaggio e acque madri;36080.0;0.0
2026;AP;070604;kg;Marche;P;altri solventi organici, soluzioni di lavaggio e acque madri;0.0;0.0
2026;AP;070611;kg;Marche;P;fanghi prodotti dal trattamento in loco di effluenti contenenti sostanze pericolose;80.0;0.0
2026;AP;070612;kg;Marche;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;34660.0;0.0
2026;AP;070701;kg;Marche;P;soluzioni acquose di lavaggio e acque madri;0.0;0.0
2026;AP;070703;kg;Marche;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;0.0;0.0
2026;AP;070704;kg;Marche;P;altri solventi organici, soluzioni di lavaggio e acque madri;2.0;0.0
2026;AP;070708;kg;Marche;P;altri fondi e residui di reazione;0.0;0.0
2026;AP;070709;kg;Marche;P;residui di filtrazione e assorbenti esauriti alogenati;0.0;0.0
2026;AP;070710;kg;Marche;P;altri residui di filtrazione e assorbenti esauriti;88.0;0.0
2026;AP;070711;kg;Marche;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;0.0;0.0
2026;AP;080111;kg;Marche;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;6042.0;622.0
2026;AP;080112;kg;Marche;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;2880.0;110.0
2026;AP;080113;kg;Marche;P;fanghi prodotti da pitture e vernici, contenenti solventi organici o altre sostanze pericolose;17.0;0.0
2026;AP;080114;kg;Marche;NP;fanghi prodotti da pitture e vernici, diversi da quelli di cui alla voce 08 01 13;1.0;0.0
2026;AP;080117;kg;Marche;P;fanghi prodotti dalla rimozione di pitture e vernici, contenenti solventi organici o altre sostanze pericolose;1512.0;0.0
2026;AP;080118;kg;Marche;NP;fanghi prodotti dalla rimozione di pitture e vernici, diversi da quelli di cui alla voce 08 01 17;0.0;0.0
2026;AP;080119;kg;Marche;P;sospensioni acquose contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;370.0;0.0
2026;AP;080120;kg;Marche;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;171380.0;0.0
2026;AP;080120;l;Marche;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;1000.0;0.0
2026;AP;080121;kg;Marche;P;residui di pittura o di sverniciatori;16.0;59.0
2026;AP;080199;kg;Marche;NP;rifiuti non specificati altrimenti;8.0;0.0
2026;AP;080201;kg;Marche;NP;polveri di scarti di rivestimenti;2273.0;0.0
2026;AP;080307;kg;Marche;NP;fanghi acquosi contenenti inchiostro;29200.0;0.0
2026;AP;080308;kg;Marche;NP;rifiuti liquidi acquosi contenenti inchiostro;403987.0;0.0
2026;AP;080312;kg;Marche;P;scarti di inchiostro, contenenti sostanze pericolose;1619.0;2.0
2026;AP;080313;kg;Marche;NP;scarti di inchiostro, diversi da quelli di cui alla voce 08 03 12;100.0;0.0
2026;AP;080315;kg;Marche;NP;fanghi di inchiostro, diversi da quelli di cui alla voce 08 03 14;0.0;0.0
2026;AP;080317;kg;Marche;P;toner per stampa esauriti, contenenti sostanze pericolose;0.0;0.0
2026;AP;080318;kg;Marche;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;10813.0;50.0
2026;AP;080409;kg;Marche;P;adesivi e sigillanti di scarto, contenenti solventi organici o altre sostanze pericolose;310.0;0.0
2026;AP;080410;kg;Marche;NP;adesivi e sigillanti di scarto, diversi da quelli di cui alla voce 08 04 09;50.0;0.0
2026;AP;080416;kg;Marche;NP;rifiuti liquidi acquosi contenenti adesivi o sigillanti, diversi da quelli di cui alla voce 08 04 15;62000.0;0.0
2026;AP;090104;kg;Marche;P;soluzioni di fissaggio;43.0;0.0
2026;AP;090107;kg;Marche;NP;carta e pellicole per fotografia, contenenti argento o composti dell'argento;0.0;0.0
2026;AP;100103;kg;Marche;NP;ceneri leggere di torba e di legno non trattato;21.0;0.0
2026;AP;100117;kg;Marche;NP;ceneri leggere prodotte dal coincenerimento, diverse da quelle di cui alla voce 10 01 16;270.0;0.0
2026;AP;100309;kg;Marche;P;scorie nere della produzione secondaria;0.0;2000.0
2026;AP;100315;kg;Marche;P;schiumature infiammabili o che rilasciano, al contatto con l'acqua, gas infiammabili in quantità pericolose;0.0;11000.0
2026;AP;100321;kg;Marche;P;altre polveri e particolati (compresi quelli prodotti da mulini a palle), contenenti sostanze pericolose;0.0;0.0
2026;AP;110105;kg;Marche;P;acidi di decappaggio;17480.0;0.0
2026;AP;110106;kg;Marche;P;acidi non specificati altrimenti;38383.0;0.0
2026;AP;110107;kg;Marche;P;basi di decappaggio;0.0;0.0
2026;AP;110109;kg;Marche;P;fanghi e residui di filtrazione, contenenti sostanze pericolose;450.0;0.0
2026;AP;110111;kg;Marche;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;300.0;60.0
2026;AP;110112;kg;Marche;NP;soluzioni acquose di lavaggio, diverse da quelle di cui alla voce 11 01 11;20660.0;12000.0
2026;AP;110113;kg;Marche;P;rifiuti di sgrassaggio contenenti sostanze pericolose;0.0;0.0
2026;AP;110114;kg;Marche;NP;rifiuti di sgrassaggio diversi da quelli di cui alla voce 11 01 13;0.0;0.0
2026;AP;110198;kg;Marche;P;altri rifiuti contenenti sostanze pericolose;856.0;0.0
2026;AP;110299;kg;Marche;NP;rifiuti non specificati altrimenti;421.0;0.0
2026;AP;110501;kg;Marche;NP;zinco solido;0.0;0.0
2026;AP;110502;kg;Marche;NP;ceneri di zinco;0.0;11870.0
2026;AP;110503;kg;Marche;P;rifiuti solidi prodotti dal trattamento dei fumi;0.0;0.0
2026;AP;120101;kg;Marche;NP;limatura e trucioli di metalli ferrosi;119822.0;14084.0
2026;AP;120102;kg;Marche;NP;polveri e particolato di metalli ferrosi;13910.0;1180.0
2026;AP;120103;kg;Marche;NP;limatura e trucioli di metalli non ferrosi;51265.0;9700.0
2026;AP;120104;kg;Marche;NP;polveri e particolato di metalli non ferrosi;1257.0;2.0
2026;AP;120105;kg;Marche;NP;limatura e trucioli di materiali plastici;14481.0;330.0
2026;AP;120109;kg;Marche;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;5097.0;2228.0
2026;AP;120112;kg;Marche;P;cere e grassi esauriti;200.0;660.0
2026;AP;120115;kg;Marche;NP;fanghi di lavorazione, diversi da quelli di cui alla voce 12 01 14;1744.0;0.0
2026;AP;120116;kg;Marche;P;residui di materiale di sabbiatura, contenente sostanze pericolose;502.0;300.0
2026;AP;120117;kg;Marche;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;37662.0;5.0
2026;AP;120118;kg;Marche;P;fanghi metallici (fanghi di rettifica, affilatura e lappatura) contenenti oli;25.0;0.0
2026;AP;120121;kg;Marche;NP;corpi d'utensile e materiali di rettifica esauriti, diversi da quelli di cui alla voce 12 01 20;104.0;33.0
2026;AP;120199;kg;Marche;NP;rifiuti non specificati altrimenti;16071.0;1.0
2026;AP;120301;kg;Marche;P;soluzioni acquose di lavaggio;4300.0;0.0
2026;AP;120301;l;Marche;P;soluzioni acquose di lavaggio;0.0;0.0
2026;AP;130101;kg;Marche;P;oli per circuiti idraulici contenenti PCB;0.0;0.0
2026;AP;130105;kg;Marche;P;emulsioni non clorurate;0.0;0.0
2026;AP;130110;kg;Marche;P;oli minerali per circuiti idraulici, non clorurati;1105.0;0.0
2026;AP;130110;l;Marche;P;oli minerali per circuiti idraulici, non clorurati;0.0;0.0
2026;AP;130113;kg;Marche;P;altri oli per circuiti idraulici;19.0;0.0
2026;AP;130204;kg;Marche;P;oli minerali per motori, ingranaggi e lubrificazione, clorurati;0.0;0.0
2026;AP;130205;kg;Marche;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;38997.0;6011.0
2026;AP;130205;l;Marche;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;1040.0;80.0
2026;AP;130206;kg;Marche;P;oli sintetici per motori, ingranaggi e lubrificazione;0.0;0.0
2026;AP;130208;kg;Marche;P;altri oli per motori, ingranaggi e lubrificazione;290.0;60.0
2026;AP;130208;l;Marche;P;altri oli per motori, ingranaggi e lubrificazione;0.0;0.0
2026;AP;130307;kg;Marche;P;oli minerali isolanti e termoconduttori non clorurati;0.0;13000.0
2026;AP;130403;kg;Marche;P;oli di sentina da un altro tipo di navigazione;800.0;0.0
2026;AP;130502;kg;Marche;P;fanghi di prodotti di separazione olio/acqua;0.0;0.0
2026;AP;130507;kg;Marche;P;acque oleose prodotte da separatori olio/acqua;194.0;60.0
2026;AP;130703;kg;Marche;P;altri carburanti (comprese le miscele);0.0;0.0
2026;AP;130802;kg;Marche;P;altre emulsioni;19858.0;12000.0
2026;AP;130802;l;Marche;P;altre emulsioni;0.0;180.0
2026;AP;140601;kg;Marche;P;clorofluorocarburi, HCFC, HFC;0.0;0.0
2026;AP;140601;l;Marche;P;clorofluorocarburi, HCFC, HFC;0.0;0.0
2026;AP;140602;kg;Marche;P;altri solventi e miscele di solventi alogenati;54.0;0.0
2026;AP;140603;kg;Marche;P;altri solventi e miscele di solventi;8254.0;22301.0
2026;AP;140604;kg;Marche;P;fanghi o rifiuti solidi, contenenti solventi alogenati;100.0;34.0
2026;AP;140605;kg;Marche;P;fanghi o rifiuti solidi, contenenti altri solventi;992.0;1249.0
2026;AP;150101;kg;Marche;NP;imballaggi di carta e cartone;317516.0;27231.0
2026;AP;150102;kg;Marche;NP;imballaggi di plastica;144502.0;9099.0
2026;AP;150103;kg;Marche;NP;imballaggi in legno;209526.0;42215.0
2026;AP;150104;kg;Marche;NP;imballaggi metallici;70069.0;2888.0
2026;AP;150105;kg;Marche;NP;imballaggi compositi;0.0;0.0
2026;AP;150106;kg;Marche;NP;imballaggi in materiali misti;267446.0;80250.0
2026;AP;150107;kg;Marche;NP;imballaggi di vetro;21108.0;260.0
2026;AP;150110;kg;Marche;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;74324.0;16923.0
2026;AP;150111;kg;Marche;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;573.0;110.0
2026;AP;150202;kg;Marche;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;11945.0;1354.0
2026;AP;150203;kg;Marche;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;4903.0;507.0
2026;AP;160103;kg;Marche;NP;pneumatici fuori uso;107459.0;14993.0
2026;AP;160104;kg;Marche;P;veicoli fuori uso;81852.0;0.0
2026;AP;160106;kg;Marche;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;486150.0;296859.0
2026;AP;160107;kg;Marche;P;filtri dell'olio;6462.0;566.0
2026;AP;160110;kg;Marche;P;componenti esplosivi (ad esempio «air bag»);66.0;5.0
2026;AP;160111;kg;Marche;P;pastiglie per freni, contenenti amianto;0.0;0.0
2026;AP;160112;kg;Marche;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;1496.0;243.0
2026;AP;160113;kg;Marche;P;liquidi per freni;123.0;50.0
2026;AP;160114;kg;Marche;P;liquidi antigelo contenenti sostanze pericolose;18360.0;223.0
2026;AP;160114;l;Marche;P;liquidi antigelo contenenti sostanze pericolose;30.0;0.0
2026;AP;160117;kg;Marche;NP;metalli ferrosi;65109.0;39364.0
2026;AP;160118;kg;Marche;NP;metalli non ferrosi;11262.0;5903.0
2026;AP;160119;kg;Marche;NP;plastica;9061.0;1748.0
2026;AP;160120;kg;Marche;NP;vetro;5776.0;4215.0
2026;AP;160121;kg;Marche;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;67.0;0.0
2026;AP;160122;kg;Marche;NP;componenti non specificati altrimenti;62210.0;61185.0
2026;AP;160211;kg;Marche;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;2260.0;0.0
2026;AP;160213;kg;Marche;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;381.0;2.0
2026;AP;160214;kg;Marche;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;23640.0;2302.0
2026;AP;160214;l;Marche;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;600.0;0.0
2026;AP;160215;kg;Marche;P;componenti pericolosi rimossi da apparecchiature fuori uso;8.0;0.0
2026;AP;160216;kg;Marche;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;6709.0;29.0
2026;AP;160303;kg;Marche;P;rifiuti inorganici contenenti sostanze pericolose;1841.0;4.0
2026;AP;160304;kg;Marche;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;8050.0;3.0
2026;AP;160305;kg;Marche;P;rifiuti organici contenenti sostanze pericolose;5599.0;0.0
2026;AP;160306;kg;Marche;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;33698.0;421.0
2026;AP;160306;l;Marche;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;240.0;0.0
2026;AP;160307;kg;Marche;P;mercurio metallico;3.0;0.0
2026;AP;160504;kg;Marche;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;1.0;1.0
2026;AP;160505;kg;Marche;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;1284.0;270.0
2026;AP;160506;kg;Marche;P;sostanze chimiche di laboratorio contenenti o costituite da sostanze pericolose, comprese le miscele di sostanze chimiche di laboratorio;2377.0;0.0
2026;AP;160507;kg;Marche;P;sostanze chimiche inorganiche di scarto contenenti o costituite da sostanze pericolose;62.0;0.0
2026;AP;160508;kg;Marche;P;sostanze chimiche organiche di scarto contenenti o costituite da sostanze pericolose;20.0;0.0
