Anno;Provincia impianto;Codice EER;Attivita a destinazione;Unita di misura;Regione;Pericoloso;Descrizione EER;Tipo operazione;Var_2026-09-07;Var_2026-09-15
2026;RN;190813;D9;kg;Emilia Romagna;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;D;23830.0;0.0
2026;RN;190813;R12;kg;Emilia Romagna;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;R;41010.0;0.0
2026;RN;190813;R13;kg;Emilia Romagna;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;R;0.0;0.0
2026;RN;190814;D13;kg;Emilia Romagna;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;0.0;0.0
2026;RN;190814;D9;kg;Emilia Romagna;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;259390.0;0.0
2026;RN;190814;R12;kg;Emilia Romagna;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;R;0.0;0.0
2026;RN;190814;R5;kg;Emilia Romagna;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;R;0.0;0.0
2026;RN;190901;D13;kg;Emilia Romagna;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;D;0.0;0.0
2026;RN;190901;D9;kg;Emilia Romagna;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;D;0.0;0.0
2026;RN;190902;D9;kg;Emilia Romagna;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;D;37680.0;0.0
2026;RN;190902;R5;kg;Emilia Romagna;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;R;0.0;0.0
2026;RN;190904;D13;kg;Emilia Romagna;NP;carbone attivo esaurito;D;0.0;0.0
2026;RN;190904;D9;kg;Emilia Romagna;NP;carbone attivo esaurito;D;5350.0;0.0
2026;RN;190904;R12;kg;Emilia Romagna;NP;carbone attivo esaurito;R;0.0;0.0
2026;RN;190905;D13;kg;Emilia Romagna;NP;resine a scambio ionico saturate o esaurite;D;0.0;0.0
2026;RN;190905;D9;kg;Emilia Romagna;NP;resine a scambio ionico saturate o esaurite;D;0.0;0.0
2026;RN;191201;R3;kg;Emilia Romagna;NP;carta e cartone;R;0.0;0.0
2026;RN;191202;R12;kg;Emilia Romagna;NP;metalli ferrosi;R;0.0;0.0
2026;RN;191202;R4;kg;Emilia Romagna;NP;metalli ferrosi;R;4360.0;10340.0
2026;RN;191202;R5;kg;Emilia Romagna;NP;metalli ferrosi;R;0.0;0.0
2026;RN;191203;R4;kg;Emilia Romagna;NP;metalli non ferrosi;R;10250.0;8910.0
2026;RN;191204;D13;kg;Emilia Romagna;NP;plastica e gomma;D;0.0;0.0
2026;RN;191204;R1;kg;Emilia Romagna;NP;plastica e gomma;R;87690.0;32430.0
2026;RN;191204;R12;kg;Emilia Romagna;NP;plastica e gomma;R;0.0;0.0
2026;RN;191204;R13;kg;Emilia Romagna;NP;plastica e gomma;R;0.0;0.0
2026;RN;191205;R12;kg;Emilia Romagna;NP;vetro;R;0.0;0.0
2026;RN;191207;R3;kg;Emilia Romagna;NP;legno diverso da quello di cui alla voce 19 12 06;R;72500.0;0.0
2026;RN;191209;D9;kg;Emilia Romagna;NP;minerali (ad esempio sabbia, rocce);D;0.0;0.0
2026;RN;191209;R12;kg;Emilia Romagna;NP;minerali (ad esempio sabbia, rocce);R;1046730.0;0.0
2026;RN;191209;R5;kg;Emilia Romagna;NP;minerali (ad esempio sabbia, rocce);R;0.0;0.0
2026;RN;191210;R1;kg;Emilia Romagna;NP;rifiuti combustibili (combustibile da rifiuti);R;944030.0;214740.0
2026;RN;191210;R12;kg;Emilia Romagna;NP;rifiuti combustibili (combustibile da rifiuti);R;0.0;0.0
2026;RN;191211;D9;kg;Emilia Romagna;P;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, contenenti sostanze pericolose;D;0.0;0.0
2026;RN;191212;D13;kg;Emilia Romagna;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;0.0;0.0
2026;RN;191212;D9;kg;Emilia Romagna;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;123410.0;0.0
2026;RN;191212;R1;kg;Emilia Romagna;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;R;1411120.0;436010.0
2026;RN;191212;R12;kg;Emilia Romagna;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;R;0.0;0.0
2026;RN;191301;D9;kg;Emilia Romagna;P;rifiuti solidi prodotti da operazioni di bonifica di terreni, contenenti sostanze pericolose;D;0.0;0.0
2026;RN;191301;R12;kg;Emilia Romagna;P;rifiuti solidi prodotti da operazioni di bonifica di terreni, contenenti sostanze pericolose;R;1970.0;0.0
2026;RN;191302;D9;kg;Emilia Romagna;NP;rifiuti solidi prodotti da operazioni di bonifica di terreni, diversi da quelli di cui alla voce 19 13 01;D;6680.0;0.0
2026;RN;191302;R12;kg;Emilia Romagna;NP;rifiuti solidi prodotti da operazioni di bonifica di terreni, diversi da quelli di cui alla voce 19 13 01;R;258800.0;0.0
2026;RN;191306;D9;kg;Emilia Romagna;NP;fanghi prodotti dalle operazioni di risanamento delle acque di falda, diversi da quelli di cui alla voce 19 13 05;D;0.0;0.0
2026;RN;191307;D13;kg;Emilia Romagna;P;rifiuti liquidi acquosi e rifiuti concentrati acquosi prodotti dalle operazioni di risanamento delle acque di falda, contenenti sostanze pericolose;D;0.0;0.0
2026;RN;191308;D9;kg;Emilia Romagna;NP;rifiuti liquidi acquosi e rifiuti concentrati acquosi prodotti dalle operazioni di risanamento delle acque di falda, diversi da quelli di cui alla voce 19 13 07;D;67670.0;0.0
2026;RN;200101;R1;kg;Emilia Romagna;NP;carta e cartone;R;1190.0;0.0
2026;RN;200101;R12;kg;Emilia Romagna;NP;carta e cartone;R;0.0;0.0
2026;RN;200101;R3;kg;Emilia Romagna;NP;carta e cartone;R;2008020.0;503760.0
2026;RN;200102;R12;kg;Emilia Romagna;NP;vetro;R;0.0;0.0
2026;RN;200108;R3;kg;Emilia Romagna;NP;rifiuti biodegradabili di cucine e mense;R;4743640.0;883990.0
2026;RN;200110;D13;kg;Emilia Romagna;NP;abbigliamento;D;0.0;0.0
2026;RN;200110;R12;kg;Emilia Romagna;NP;abbigliamento;R;0.0;0.0
2026;RN;200111;R12;kg;Emilia Romagna;NP;prodotti tessili;R;0.0;0.0
2026;RN;200121;R12;kg;Emilia Romagna;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;R;0.0;0.0
2026;RN;200121;R13;kg;Emilia Romagna;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;R;0.0;0.0
2026;RN;200127;R12;kg;Emilia Romagna;P;vernici, inchiostri, adesivi e resine contenenti sostanze pericolose;R;0.0;0.0
2026;RN;200128;R12;kg;Emilia Romagna;NP;vernici, inchiostri, adesivi e resine, diversi da quelli di cui alla voce 20 01 27;R;0.0;0.0
2026;RN;200132;R1;kg;Emilia Romagna;NP;medicinali diversi da quelli di cui alla voce 20 01 31;R;0.0;0.0
2026;RN;200132;R12;kg;Emilia Romagna;NP;medicinali diversi da quelli di cui alla voce 20 01 31;R;0.0;0.0
2026;RN;200133;R13;kg;Emilia Romagna;P;batterie e accumulatori di cui alle voci 16 06 01, 16 06 02 e 16 06 03, nonché batterie e accumulatori non suddivisi contenenti tali batterie;R;0.0;0.0
2026;RN;200137;D13;kg;Emilia Romagna;P;legno contenente sostanze pericolose;D;0.0;0.0
2026;RN;200138;R12;kg;Emilia Romagna;NP;legno diverso da quello di cui alla voce 20 01 37;R;834360.0;192400.0
2026;RN;200139;R12;kg;Emilia Romagna;NP;plastica;R;0.0;0.0
2026;RN;200140;R4;kg;Emilia Romagna;NP;metalli;R;73820.0;64740.0
2026;RN;200201;R1;kg;Emilia Romagna;NP;rifiuti biodegradabili;R;0.0;0.0
2026;RN;200201;R12;kg;Emilia Romagna;NP;rifiuti biodegradabili;R;0.0;0.0
2026;RN;200201;R3;kg;Emilia Romagna;NP;rifiuti biodegradabili;R;317000.0;112000.0
2026;RN;200301;R1;kg;Emilia Romagna;NP;rifiuti urbani non differenziati;R;9393082.0;2175060.0
2026;RN;200301;R12;kg;Emilia Romagna;NP;rifiuti urbani non differenziati;R;554380.0;0.0
2026;RN;200301;R5;kg;Emilia Romagna;NP;rifiuti urbani non differenziati;R;1388780.0;0.0
2026;RN;200302;R1;kg;Emilia Romagna;NP;rifiuti dei mercati;R;700.0;0.0
2026;RN;200302;R3;kg;Emilia Romagna;NP;rifiuti dei mercati;R;0.0;0.0
2026;RN;200303;D9;kg;Emilia Romagna;NP;residui della pulizia stradale;D;8280.0;0.0
2026;RN;200303;R1;kg;Emilia Romagna;NP;residui della pulizia stradale;R;687220.0;161520.0
2026;RN;200303;R12;kg;Emilia Romagna;NP;residui della pulizia stradale;R;234780.0;0.0
2026;RN;200303;R5;kg;Emilia Romagna;NP;residui della pulizia stradale;R;4161370.0;0.0
2026;RN;200304;D8;kg;Emilia Romagna;NP;fanghi delle fosse settiche;D;2323990.0;408830.0
2026;RN;200306;D8;kg;Emilia Romagna;NP;rifiuti della pulizia delle fognature;D;944120.0;143480.0
2026;RN;200307;R12;kg;Emilia Romagna;NP;rifiuti ingombranti;R;614480.0;173000.0
2026;RN;200307;R13;kg;Emilia Romagna;NP;rifiuti ingombranti;R;0.0;0.0
2026;RN;200399;R1;kg;Emilia Romagna;NP;rifiuti urbani non specificati altrimenti;R;0.0;0.0
2026;RO;010413;R5;kg;Veneto;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;R;5800.0;0.0
2026;RO;010504;R13;kg;Veneto;NP;fanghi e rifiuti di perforazione di pozzi per acque dolci;R;159980.0;0.0
2026;RO;010507;R13;kg;Veneto;NP;fanghi e rifiuti di perforazione contenenti barite, diversi da quelli delle voci 01 05 05 e 01 05 06;R;145000.0;0.0
2026;RO;020103;R3;kg;Veneto;NP;scarti di tessuti vegetali;R;4960.0;0.0
2026;RO;020104;R3;kg;Veneto;NP;rifiuti plastici (ad esclusione degli imballaggi);R;12660.0;0.0
2026;RO;020204;R3;kg;Veneto;NP;fanghi da trattamento in loco degli effluenti;R;31190.0;0.0
2026;RO;020301;R3;kg;Veneto;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;R;25520.0;0.0
2026;RO;020304;R3;kg;Veneto;NP;scarti inutilizzabili per il consumo o la trasformazione;R;85696.0;0.0
2026;RO;020305;R3;kg;Veneto;NP;fanghi da trattamento in loco degli effluenti;R;124060.0;0.0
2026;RO;020705;R3;kg;Veneto;NP;fanghi da trattamento in loco degli effluenti;R;831160.0;0.0
2026;RO;070213;R13;kg;Veneto;NP;rifiuti plastici;R;0.0;0.0
2026;RO;070213;R3;kg;Veneto;NP;rifiuti plastici;R;228796.0;0.0
2026;RO;100908;R5;kg;Veneto;NP;forme e anime da fonderia utilizzate, diverse da quelle di cui alla voce 10 09 07;R;0.0;0.0
2026;RO;101008;R5;kg;Veneto;NP;forme e anime da fonderia utilizzate, diverse da quelle di cui alla voce 10 10 07;R;0.0;0.0
2026;RO;120101;R4;kg;Veneto;NP;limatura e trucioli di metalli ferrosi;R;58490.0;0.0
2026;RO;120102;R4;kg;Veneto;NP;polveri e particolato di metalli ferrosi;R;7090.0;0.0
2026;RO;120103;R4;kg;Veneto;NP;limatura e trucioli di metalli non ferrosi;R;90.0;0.0
2026;RO;120107;R12;kg;Veneto;P;oli minerali per macchinari, non contenenti alogeni (eccetto emulsioni e soluzioni);R;0.0;900.0
2026;RO;120110;R12;kg;Veneto;P;oli sintetici per macchinari;R;0.0;0.0
2026;RO;120117;R5;kg;Veneto;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;R;0.0;0.0
2026;RO;120199;R4;kg;Veneto;NP;rifiuti non specificati altrimenti;R;1066840.0;0.0
2026;RO;130110;R12;kg;Veneto;P;oli minerali per circuiti idraulici, non clorurati;R;0.0;16107.0
2026;RO;130111;R12;kg;Veneto;P;oli sintetici per circuiti idraulici;R;0.0;23.0
2026;RO;130112;R12;kg;Veneto;P;oli per circuiti idraulici, facilmente biodegradabili;R;0.0;0.0
2026;RO;130113;R12;kg;Veneto;P;altri oli per circuiti idraulici;R;0.0;15394.0
2026;RO;130206;R12;kg;Veneto;P;oli sintetici per motori, ingranaggi e lubrificazione;R;0.0;5753.0
2026;RO;130208;R12;kg;Veneto;P;altri oli per motori, ingranaggi e lubrificazione;R;0.0;50310.0
2026;RO;130307;R12;kg;Veneto;P;oli minerali isolanti e termoconduttori non clorurati;R;0.0;2100.0
2026;RO;130308;R12;kg;Veneto;P;oli sintetici isolanti e oli termoconduttori;R;0.0;0.0
2026;RO;130403;R12;kg;Veneto;P;oli di sentina da un altro tipo di navigazione;R;0.0;0.0
2026;RO;130506;R12;kg;Veneto;P;oli prodotti da separatori olio/acqua;R;0.0;0.0
2026;RO;150101;R13;kg;Veneto;NP;imballaggi di carta e cartone;R;116550.0;0.0
2026;RO;150101;R3;kg;Veneto;NP;imballaggi di carta e cartone;R;2103940.0;372710.0
2026;RO;150102;R3;kg;Veneto;NP;imballaggi di plastica;R;236522.0;20000.0
2026;RO;150103;R13;kg;Veneto;NP;imballaggi in legno;R;0.0;0.0
2026;RO;150104;R4;kg;Veneto;NP;imballaggi metallici;R;1190.0;0.0
2026;RO;150106;D13;kg;Veneto;NP;imballaggi in materiali misti;D;8360.0;0.0
2026;RO;150106;D15;kg;Veneto;NP;imballaggi in materiali misti;D;0.0;0.0
2026;RO;150106;R12;kg;Veneto;NP;imballaggi in materiali misti;R;31500.0;0.0
2026;RO;150106;R13;kg;Veneto;NP;imballaggi in materiali misti;R;0.0;0.0
2026;RO;150106;R3;kg;Veneto;NP;imballaggi in materiali misti;R;143500.0;0.0
2026;RO;150107;R5;kg;Veneto;NP;imballaggi di vetro;R;41610.0;0.0
2026;RO;150110;R12;kg;Veneto;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R;3400.0;0.0
2026;RO;150110;R13;kg;Veneto;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R;0.0;0.0
2026;RO;150111;R12;kg;Veneto;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;R;0.0;0.0
2026;RO;160104;R12;kg;Veneto;P;veicoli fuori uso;R;147470.0;111380.0
2026;RO;160104;R13;kg;Veneto;P;veicoli fuori uso;R;198598.0;14780.0
2026;RO;160104;R4;kg;Veneto;P;veicoli fuori uso;R;67900.0;300.0
2026;RO;160106;R12;kg;Veneto;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;7000.0;0.0
2026;RO;160106;R13;kg;Veneto;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;263566.0;83097.0
2026;RO;160106;R4;kg;Veneto;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;0.0;0.0
2026;RO;160116;R12;kg;Veneto;NP;serbatoi per gas liquefatto;R;0.0;0.0
2026;RO;160117;R12;kg;Veneto;NP;metalli ferrosi;R;12980.0;3150.0
2026;RO;160117;R4;kg;Veneto;NP;metalli ferrosi;R;3260.0;0.0
2026;RO;160118;R12;kg;Veneto;NP;metalli non ferrosi;R;6640.0;0.0
2026;RO;160118;R4;kg;Veneto;NP;metalli non ferrosi;R;0.0;0.0
2026;RO;160119;R3;kg;Veneto;NP;plastica;R;0.0;0.0
2026;RO;160121;R4;kg;Veneto;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;R;0.0;0.0
2026;RO;160122;R12;kg;Veneto;NP;componenti non specificati altrimenti;R;1640.0;0.0
2026;RO;160122;R4;kg;Veneto;NP;componenti non specificati altrimenti;R;12680.0;0.0
2026;RO;160209;R4;kg;Veneto;P;trasformatori e condensatori contenenti PCB;R;0.0;0.0
2026;RO;160213;R12;kg;Veneto;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R;9000.0;0.0
2026;RO;160213;R4;kg;Veneto;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R;124910.0;0.0
2026;RO;160214;R12;kg;Veneto;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;16100.0;0.0
2026;RO;160214;R13;kg;Veneto;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;0.0;0.0
2026;RO;160214;R4;kg;Veneto;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;5392.0;0.0
2026;RO;160306;R3;kg;Veneto;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;R;0.0;0.0
2026;RO;160504;R13;kg;Veneto;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R;0.0;0.0
2026;RO;161001;D15;kg;Veneto;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;D;0.0;0.0
2026;RO;170101;R13;kg;Veneto;NP;cemento;R;0.0;0.0
2026;RO;170101;R3;kg;Veneto;NP;cemento;R;0.0;0.0
2026;RO;170101;R5;kg;Veneto;NP;cemento;R;8320930.0;919440.0
2026;RO;170102;R5;kg;Veneto;NP;mattoni;R;1753690.0;0.0
2026;RO;170103;R13;kg;Veneto;NP;mattonelle e ceramiche;R;0.0;0.0
2026;RO;170103;R5;kg;Veneto;NP;mattonelle e ceramiche;R;4300.0;0.0
2026;RO;170107;R5;kg;Veneto;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;5505750.0;290000.0
2026;RO;170201;R3;kg;Veneto;NP;legno;R;0.0;0.0
2026;RO;170202;R13;kg;Veneto;NP;vetro;R;0.0;0.0
2026;RO;170203;R3;kg;Veneto;NP;plastica;R;2000.0;0.0
2026;RO;170302;R5;kg;Veneto;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;12521740.0;0.0
2026;RO;170401;R12;kg;Veneto;NP;rame, bronzo, ottone;R;0.0;0.0
2026;RO;170401;R4;kg;Veneto;NP;rame, bronzo, ottone;R;0.0;0.0
2026;RO;170402;R12;kg;Veneto;NP;alluminio;R;18486.0;0.0
2026;RO;170402;R13;kg;Veneto;NP;alluminio;R;0.0;0.0
2026;RO;170402;R4;kg;Veneto;NP;alluminio;R;4660.0;0.0
2026;RO;170403;R4;kg;Veneto;NP;piombo;R;0.0;0.0
2026;RO;170405;;kg;Veneto;NP;ferro e acciaio;;0.0;0.0
2026;RO;170405;R12;kg;Veneto;NP;ferro e acciaio;R;240080.0;0.0
2026;RO;170405;R4;kg;Veneto;NP;ferro e acciaio;R;725168.0;40000.0
2026;RO;170407;R12;kg;Veneto;NP;metalli misti;R;10380.0;0.0
2026;RO;170407;R13;kg;Veneto;NP;metalli misti;R;0.0;0.0
2026;RO;170407;R4;kg;Veneto;NP;metalli misti;R;130000.0;40000.0
2026;RO;170410;R13;kg;Veneto;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;R;0.0;0.0
2026;RO;170410;R4;kg;Veneto;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;R;0.0;0.0
2026;RO;170411;R12;kg;Veneto;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;2310.0;2000.0
2026;RO;170504;R5;kg;Veneto;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;7908344.0;0.0
2026;RO;170603;D15;kg;Veneto;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;D;0.0;0.0
2026;RO;170802;R5;kg;Veneto;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;0.0;0.0
2026;RO;170904;R12;kg;Veneto;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;30140.0;0.0
2026;RO;170904;R13;kg;Veneto;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;0.0;0.0
2026;RO;170904;R5;kg;Veneto;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;9125780.0;0.0
2026;RO;180103;D9;kg;Veneto;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;D;76293.0;59658.0
2026;RO;180202;D9;kg;Veneto;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;D;383.0;41.0
2026;RO;190501;D13;kg;Veneto;NP;parte di rifiuti urbani e simili non compostata;D;140010.0;0.0
2026;RO;190503;D13;kg;Veneto;NP;compost fuori specifica;D;674300.0;0.0
2026;RO;190503;R10;kg;Veneto;NP;compost fuori specifica;R;0.0;0.0
2026;RO;190604;R3;kg;Veneto;NP;digestato prodotto dal trattamento anaerobico di rifiuti urbani;R;208020.0;0.0
2026;RO;190606;R3;kg;Veneto;NP;digestato prodotto dal trattamento anaerobico di rifiuti di origine animale o vegetale;R;274180.0;0.0
2026;RO;190801;D13;kg;Veneto;NP;Residui di vagliatura;D;330500.0;0.0
2026;RO;190802;D8;kg;Veneto;NP;rifiuti da dissabbiamento;D;0.0;0.0
2026;RO;190805;D8;kg;Veneto;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D;757960.0;0.0
2026;RO;190805;R12;kg;Veneto;NP;fanghi prodotti dal trattamento delle acque reflue urbane;R;0.0;0.0
2026;RO;190805;R3;kg;Veneto;NP;fanghi prodotti dal trattamento delle acque reflue urbane;R;6101230.0;0.0
2026;RO;190814;R3;kg;Veneto;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;R;43500.0;0.0
2026;RO;191201;R3;kg;Veneto;NP;carta e cartone;R;0.0;22340.0
2026;RO;191202;R4;kg;Veneto;NP;metalli ferrosi;R;461160.0;0.0
2026;RO;191203;R4;kg;Veneto;NP;metalli non ferrosi;R;0.0;0.0
2026;RO;191204;R3;kg;Veneto;NP;plastica e gomma;R;2766644.0;1265596.0
2026;RO;191207;R3;kg;Veneto;NP;legno diverso da quello di cui alla voce 19 12 06;R;1101600.0;0.0
2026;RO;191209;R5;kg;Veneto;NP;minerali (ad esempio sabbia, rocce);R;19000.0;0.0
2026;RO;191212;D1;kg;Veneto;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;0.0;0.0
2026;RO;191212;D13;kg;Veneto;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;D;137920.0;0.0
2026;RO;191302;D15;kg;Veneto;NP;rifiuti solidi prodotti da operazioni di bonifica di terreni, diversi da quelli di cui alla voce 19 13 01;D;0.0;0.0
2026;RO;200101;R13;kg;Veneto;NP;carta e cartone;R;279560.0;0.0
2026;RO;200101;R3;kg;Veneto;NP;carta e cartone;R;2499300.0;366400.0
2026;RO;200110;R12;kg;Veneto;NP;abbigliamento;R;44600.0;9730.0
2026;RO;200121;R13;kg;Veneto;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;R;0.0;0.0
2026;RO;200126;R12;kg;Veneto;P;oli e grassi diversi da quelli di cui alla voce 20 01 25;R;0.0;20752.0
2026;RO;200127;R12;kg;Veneto;P;vernici, inchiostri, adesivi e resine contenenti sostanze pericolose;R;0.0;0.0
2026;RO;200128;R12;kg;Veneto;NP;vernici, inchiostri, adesivi e resine, diversi da quelli di cui alla voce 20 01 27;R;25176.0;0.0
2026;RO;200133;R12;kg;Veneto;P;batterie e accumulatori di cui alle voci 16 06 01, 16 06 02 e 16 06 03, nonché batterie e accumulatori non suddivisi contenenti tali batterie;R;7981.0;0.0
2026;RO;200138;R13;kg;Veneto;NP;legno diverso da quello di cui alla voce 20 01 37;R;0.0;0.0
2026;RO;200138;R3;kg;Veneto;NP;legno diverso da quello di cui alla voce 20 01 37;R;0.0;0.0
2026;RO;200139;R3;kg;Veneto;NP;plastica;R;0.0;0.0
2026;RO;200140;;kg;Veneto;NP;metalli;;0.0;0.0
2026;RO;200140;R12;kg;Veneto;NP;metalli;R;896078.0;538821.0
2026;RO;200140;R13;kg;Veneto;NP;metalli;R;250000.0;0.0
