Anno;Provincia impianto;Regione;Codice EER;Pericoloso;Descrizione EER;Attivita a destinazione;Tipo operazione;Quantita;Unita di misura
2026;LE;Puglia;190814;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D8;D;140840;kg
2026;LE;Puglia;190899;NP;rifiuti non specificati altrimenti;D8;D;1663080;kg
2026;LE;Puglia;191201;NP;carta e cartone;R3;R;725390;kg
2026;LE;Puglia;191202;NP;metalli ferrosi;R12;R;71180;kg
2026;LE;Puglia;191202;NP;metalli ferrosi;R4;R;8015855;kg
2026;LE;Puglia;191203;NP;metalli non ferrosi;R12;R;9760;kg
2026;LE;Puglia;191203;NP;metalli non ferrosi;R4;R;127660;kg
2026;LE;Puglia;191204;NP;plastica e gomma;R12;R;6894;kg
2026;LE;Puglia;191207;NP;legno diverso da quello di cui alla voce 19 12 06;R3;R;57940;kg
2026;LE;Puglia;191211;P;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, contenenti sostanze pericolose;D10;D;54749;kg
2026;LE;Puglia;191212;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;R12;R;48937020;kg
2026;LE;Puglia;191302;NP;rifiuti solidi prodotti da operazioni di bonifica di terreni, diversi da quelli di cui alla voce 19 13 01;D1;D;881520;kg
2026;LE;Puglia;191302;NP;rifiuti solidi prodotti da operazioni di bonifica di terreni, diversi da quelli di cui alla voce 19 13 01;D13;D;6420;kg
2026;LE;Puglia;200101;NP;carta e cartone;R13;R;240;kg
2026;LE;Puglia;200101;NP;carta e cartone;R3;R;20788689;kg
2026;LE;Puglia;200102;NP;vetro;R12;R;5730;kg
2026;LE;Puglia;200102;NP;vetro;R5;R;192000;kg
2026;LE;Puglia;200108;NP;rifiuti biodegradabili di cucine e mense;R12;R;8067714;kg
2026;LE;Puglia;200108;NP;rifiuti biodegradabili di cucine e mense;R3;R;9192619;kg
2026;LE;Puglia;200110;NP;abbigliamento;R12;R;380;kg
2026;LE;Puglia;200110;NP;abbigliamento;R3;R;124176;kg
2026;LE;Puglia;200111;NP;prodotti tessili;R12;R;1160;kg
2026;LE;Puglia;200111;NP;prodotti tessili;R13;R;58880;kg
2026;LE;Puglia;200121;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;R12;R;270;kg
2026;LE;Puglia;200125;NP;oli e grassi commestibili;R9;R;2270749;kg
2026;LE;Puglia;200126;P;oli e grassi diversi da quelli di cui alla voce 20 01 25;R12;R;31885;kg
2026;LE;Puglia;200126;P;oli e grassi diversi da quelli di cui alla voce 20 01 25;R2;R;500;kg
2026;LE;Puglia;200131;P;medicinali citotossici e citostatici;D10;D;8112;kg
2026;LE;Puglia;200132;NP;medicinali diversi da quelli di cui alla voce 20 01 31;D10;D;41604;kg
2026;LE;Puglia;200136;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;R12;R;51253;kg
2026;LE;Puglia;200136;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;R13;R;360;kg
2026;LE;Puglia;200138;NP;legno diverso da quello di cui alla voce 20 01 37;R12;R;5017780;kg
2026;LE;Puglia;200138;NP;legno diverso da quello di cui alla voce 20 01 37;R13;R;395730;kg
2026;LE;Puglia;200139;NP;plastica;R12;R;139744;kg
2026;LE;Puglia;200139;NP;plastica;R13;R;36175;kg
2026;LE;Puglia;200140;NP;metalli;R12;R;497541;kg
2026;LE;Puglia;200140;NP;metalli;R4;R;479263;kg
2026;LE;Puglia;200201;NP;rifiuti biodegradabili;R12;R;3471020;kg
2026;LE;Puglia;200201;NP;rifiuti biodegradabili;R13;R;828230;kg
2026;LE;Puglia;200201;NP;rifiuti biodegradabili;R3;R;3175960;kg
2026;LE;Puglia;200201;NP;rifiuti biodegradabili;R5;R;374720;kg
2026;LE;Puglia;200203;NP;altri rifiuti non biodegradabili;R12;R;75300;kg
2026;LE;Puglia;200301;NP;rifiuti urbani non differenziati;R12;R;12040;kg
2026;LE;Puglia;200301;NP;rifiuti urbani non differenziati;R3;R;67593511;kg
2026;LE;Puglia;200303;NP;residui della pulizia stradale;R13;R;95880;kg
2026;LE;Puglia;200303;NP;residui della pulizia stradale;R3;R;760240;kg
2026;LE;Puglia;200303;NP;residui della pulizia stradale;R5;R;211980;kg
2026;LE;Puglia;200304;NP;fanghi delle fosse settiche;D8;D;32539400;kg
2026;LE;Puglia;200304;NP;fanghi delle fosse settiche;D9;D;279180;kg
2026;LE;Puglia;200304;NP;fanghi delle fosse settiche;R13;R;36246500;kg
2026;LE;Puglia;200306;NP;rifiuti della pulizia delle fognature;D8;D;294020;kg
2026;LE;Puglia;200306;NP;rifiuti della pulizia delle fognature;R13;R;4476000;kg
2026;LE;Puglia;200307;NP;rifiuti ingombranti;D13;D;12675;kg
2026;LE;Puglia;200307;NP;rifiuti ingombranti;R12;R;4152626;kg
2026;LE;Puglia;200307;NP;rifiuti ingombranti;R13;R;1500000;kg
2026;LE;Puglia;200307;NP;rifiuti ingombranti;R3;R;29570;kg
2026;LI;Toscana;010413;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;R5;R;51821;kg
2026;LI;Toscana;010504;NP;fanghi e rifiuti di perforazione di pozzi per acque dolci;D9;D;26780;kg
2026;LI;Toscana;010507;NP;fanghi e rifiuti di perforazione contenenti barite, diversi da quelli delle voci 01 05 05 e 01 05 06;D9;D;485220;kg
2026;LI;Toscana;020204;NP;fanghi da trattamento in loco degli effluenti;D9;D;9080;kg
2026;LI;Toscana;020301;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;D9;D;304730;kg
2026;LI;Toscana;020304;NP;scarti inutilizzabili per il consumo o la trasformazione;D9;D;11196;kg
2026;LI;Toscana;020701;NP;rifiuti prodotti dalle operazioni di lavaggio, pulizia e macinazione della materia prima;D9;D;287220;kg
2026;LI;Toscana;020704;NP;scarti inutilizzabili per il consumo o la trasformazione;D8;D;1;kg
2026;LI;Toscana;030310;NP;scarti di fibre e fanghi contenenti fibre, riempitivi e prodotti di rivestimento generati dai processi di separazione meccanica;R13;R;2319060;kg
2026;LI;Toscana;030310;NP;scarti di fibre e fanghi contenenti fibre, riempitivi e prodotti di rivestimento generati dai processi di separazione meccanica;R5;R;3343310;kg
2026;LI;Toscana;030311;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 03 03 10;D9;D;30820;kg
2026;LI;Toscana;040217;NP;tinture e pigmenti, diversi da quelli di cui alla voce 04 02 16;D9;D;142820;kg
2026;LI;Toscana;060313;P;sali e loro soluzioni, contenenti metalli pesanti;D9;D;68360;kg
2026;LI;Toscana;060313;P;sali e loro soluzioni, contenenti metalli pesanti;R12;R;19480;kg
2026;LI;Toscana;060314;NP;sali e loro soluzioni, diversi da quelli di cui alle voci 06 03 11 e 06 03 13;D9;D;60250;kg
2026;LI;Toscana;060404;P;rifiuti contenenti mercurio;D9;D;29180;kg
2026;LI;Toscana;060404;P;rifiuti contenenti mercurio;R12;R;6240;kg
2026;LI;Toscana;060502;P;fanghi prodotti dal trattamento in loco di effluenti, contenenti sostanze pericolose;D9;D;340310;kg
2026;LI;Toscana;060502;P;fanghi prodotti dal trattamento in loco di effluenti, contenenti sostanze pericolose;R12;R;113760;kg
2026;LI;Toscana;070101;P;soluzioni acquose di lavaggio e acque madri;D9;D;377660;kg
2026;LI;Toscana;070112;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 01 11;D15;D;10220;kg
2026;LI;Toscana;070112;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 01 11;D9;D;628590;kg
2026;LI;Toscana;070512;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 05 11;D9;D;36980;kg
2026;LI;Toscana;070604;P;altri solventi organici, soluzioni di lavaggio e acque madri;D9;D;100820;kg
2026;LI;Toscana;070611;P;fanghi prodotti dal trattamento in loco di effluenti contenenti sostanze pericolose;D15;D;750;kg
2026;LI;Toscana;070612;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;D9;D;124520;kg
2026;LI;Toscana;070701;P;soluzioni acquose di lavaggio e acque madri;D9;D;27360;kg
2026;LI;Toscana;070712;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 07 11;D9;D;40240;kg
2026;LI;Toscana;080120;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;D9;D;145930;kg
2026;LI;Toscana;080308;NP;rifiuti liquidi acquosi contenenti inchiostro;D9;D;568110;kg
2026;LI;Toscana;080318;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;R5;R;1582;kg
2026;LI;Toscana;080409;P;adesivi e sigillanti di scarto, contenenti solventi organici o altre sostanze pericolose;D14;D;1529940;kg
2026;LI;Toscana;080409;P;adesivi e sigillanti di scarto, contenenti solventi organici o altre sostanze pericolose;D9;D;1508235;kg
2026;LI;Toscana;080416;NP;rifiuti liquidi acquosi contenenti adesivi o sigillanti, diversi da quelli di cui alla voce 08 04 15;D9;D;235480;kg
2026;LI;Toscana;100101;NP;ceneri pesanti, scorie e polveri di caldaia (tranne le polveri di caldaia di cui alla voce 10 01 04);D9;D;264670;kg
2026;LI;Toscana;100102;NP;ceneri leggere di carbone;D15;D;100;kg
2026;LI;Toscana;100102;NP;ceneri leggere di carbone;D9;D;160260;kg
2026;LI;Toscana;100107;NP;rifiuti fangosi prodotti da reazioni a base di calcio nei processi di desolforazione dei fumi;D9;D;163100;kg
2026;LI;Toscana;100116;P;ceneri leggere prodotte dal coincenerimento, contenenti sostanze pericolose;D14;D;213030;kg
2026;LI;Toscana;100116;P;ceneri leggere prodotte dal coincenerimento, contenenti sostanze pericolose;D9;D;210920;kg
2026;LI;Toscana;100116;P;ceneri leggere prodotte dal coincenerimento, contenenti sostanze pericolose;R12;R;48750;kg
2026;LI;Toscana;100118;P;rifiuti prodotti dalla depurazione dei fumi, contenenti sostanze pericolose;D9;D;198680;kg
2026;LI;Toscana;100119;NP;rifiuti prodotti dalla depurazione dei fumi, diversi da quelli di cui alle voci 10 01 05, 10 01 07 e 10 01 18;D9;D;575940;kg
2026;LI;Toscana;100120;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;D9;D;104800;kg
2026;LI;Toscana;100121;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 10 01 20;D15;D;25640;kg
2026;LI;Toscana;100121;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 10 01 20;D9;D;1119780;kg
2026;LI;Toscana;100125;NP;rifiuti dell'immagazzinamento e della preparazione del combustibile delle centrali termoelettriche a carbone;D15;D;21370;kg
2026;LI;Toscana;100125;NP;rifiuti dell'immagazzinamento e della preparazione del combustibile delle centrali termoelettriche a carbone;D9;D;157040;kg
2026;LI;Toscana;100126;NP;rifiuti prodotti dal trattamento delle acque di raffreddamento;D9;D;40820;kg
2026;LI;Toscana;100202;NP;scorie non trattate;R5;R;7928560;kg
2026;LI;Toscana;100207;P;rifiuti solidi prodotti dal trattamento dei fumi, contenenti sostanze pericolose;D14;D;328400;kg
2026;LI;Toscana;100207;P;rifiuti solidi prodotti dal trattamento dei fumi, contenenti sostanze pericolose;D9;D;597150;kg
2026;LI;Toscana;100207;P;rifiuti solidi prodotti dal trattamento dei fumi, contenenti sostanze pericolose;R12;R;170020;kg
2026;LI;Toscana;100213;P;fanghi e residui di filtrazione prodotti dal trattamento dei fumi, contenenti sostanze pericolose;D9;D;110240;kg
2026;LI;Toscana;100401;P;scorie della produzione primaria e secondaria;D9;D;250920;kg
2026;LI;Toscana;100906;NP;forme e anime da fonderia inutilizzate, diverse da quelle di cui alla voce 10 09 05;R5;R;177840;kg
2026;LI;Toscana;100911;P;altri particolati contenenti sostanze pericolose;D14;D;47560;kg
2026;LI;Toscana;100911;P;altri particolati contenenti sostanze pericolose;D9;D;47050;kg
2026;LI;Toscana;101003;NP;scorie di fusione;R5;R;95270;kg
2026;LI;Toscana;101206;NP;stampi di scarto;R5;R;2410;kg
2026;LI;Toscana;101208;NP;scarti di ceramica, mattoni, mattonelle e materiali da costruzione (sottoposti a trattamento termico);R5;R;54339;kg
2026;LI;Toscana;110105;P;acidi di decappaggio;D9;D;151510;kg
2026;LI;Toscana;110111;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;D9;D;453520;kg
2026;LI;Toscana;110111;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;R12;R;30900;kg
2026;LI;Toscana;110112;NP;soluzioni acquose di lavaggio, diverse da quelle di cui alla voce 11 01 11;D9;D;2883880;kg
2026;LI;Toscana;110114;NP;rifiuti di sgrassaggio diversi da quelli di cui alla voce 11 01 13;D9;D;56430;kg
2026;LI;Toscana;120101;NP;limatura e trucioli di metalli ferrosi;R4;R;134756;kg
2026;LI;Toscana;120102;NP;polveri e particolato di metalli ferrosi;R4;R;369260;kg
2026;LI;Toscana;120103;NP;limatura e trucioli di metalli non ferrosi;R4;R;95;kg
2026;LI;Toscana;120107;P;oli minerali per macchinari, non contenenti alogeni (eccetto emulsioni e soluzioni);R3;R;6392;kg
2026;LI;Toscana;120109;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;D9;D;3223990;kg
2026;LI;Toscana;120109;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;R12;R;696590;kg
2026;LI;Toscana;120109;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;R13;R;2000;kg
2026;LI;Toscana;120115;NP;fanghi di lavorazione, diversi da quelli di cui alla voce 12 01 14;D9;D;146580;kg
2026;LI;Toscana;120116;P;residui di materiale di sabbiatura, contenente sostanze pericolose;D14;D;11430;kg
2026;LI;Toscana;120116;P;residui di materiale di sabbiatura, contenente sostanze pericolose;D15;D;680;kg
2026;LI;Toscana;120116;P;residui di materiale di sabbiatura, contenente sostanze pericolose;D9;D;82030;kg
2026;LI;Toscana;120118;P;fanghi metallici (fanghi di rettifica, affilatura e lappatura) contenenti oli;D9;D;171680;kg
2026;LI;Toscana;120118;P;fanghi metallici (fanghi di rettifica, affilatura e lappatura) contenenti oli;R12;R;28590;kg
2026;LI;Toscana;120199;NP;rifiuti non specificati altrimenti;R4;R;613620;kg
2026;LI;Toscana;120301;P;soluzioni acquose di lavaggio;R12;R;99820;kg
2026;LI;Toscana;130105;P;emulsioni non clorurate;R12;R;27010;kg
2026;LI;Toscana;130110;P;oli minerali per circuiti idraulici, non clorurati;R12;R;14304;kg
2026;LI;Toscana;130111;P;oli sintetici per circuiti idraulici;R12;R;60;kg
2026;LI;Toscana;130113;P;altri oli per circuiti idraulici;R12;R;11547;kg
2026;LI;Toscana;130113;P;altri oli per circuiti idraulici;R13;R;120;kg
2026;LI;Toscana;130204;P;oli minerali per motori, ingranaggi e lubrificazione, clorurati;R12;R;9930;kg
2026;LI;Toscana;130205;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;R12;R;327932;kg
2026;LI;Toscana;130206;P;oli sintetici per motori, ingranaggi e lubrificazione;R12;R;3770;kg
2026;LI;Toscana;130208;P;altri oli per motori, ingranaggi e lubrificazione;R12;R;1741022;kg
2026;LI;Toscana;130301;P;oli isolanti o oli termoconduttori, contenenti PCB;R12;R;150;kg
2026;LI;Toscana;130307;P;oli minerali isolanti e termoconduttori non clorurati;R12;R;2964;kg
2026;LI;Toscana;130308;P;oli sintetici isolanti e oli termoconduttori;R12;R;1302;kg
2026;LI;Toscana;130310;P;altri oli isolanti e oli termoconduttori;R12;R;2350;kg
2026;LI;Toscana;130403;P;oli di sentina da un altro tipo di navigazione;R12;R;94840;kg
2026;LI;Toscana;130403;P;oli di sentina da un altro tipo di navigazione;R3;R;6776845;kg
2026;LI;Toscana;130502;P;fanghi di prodotti di separazione olio/acqua;R12;R;99200;kg
2026;LI;Toscana;130502;P;fanghi di prodotti di separazione olio/acqua;R13;R;51760;kg
2026;LI;Toscana;130506;P;oli prodotti da separatori olio/acqua;R12;R;494357;kg
2026;LI;Toscana;130506;P;oli prodotti da separatori olio/acqua;R3;R;71254;kg
2026;LI;Toscana;130507;P;acque oleose prodotte da separatori olio/acqua;R12;R;207977;kg
2026;LI;Toscana;130701;P;olio combustibile e carburante diesel;R12;R;8340;kg
2026;LI;Toscana;130701;P;olio combustibile e carburante diesel;R3;R;69;kg
2026;LI;Toscana;130703;P;altri carburanti (comprese le miscele);R12;R;5120;kg
2026;LI;Toscana;130802;P;altre emulsioni;R12;R;1396693;kg
2026;LI;Toscana;150101;NP;imballaggi di carta e cartone;D9;D;63312;kg
2026;LI;Toscana;150101;NP;imballaggi di carta e cartone;R12;R;101025;kg
2026;LI;Toscana;150101;NP;imballaggi di carta e cartone;R13;R;6380;kg
2026;LI;Toscana;150101;NP;imballaggi di carta e cartone;R3;R;5724425;kg
2026;LI;Toscana;150102;NP;imballaggi di plastica;D9;D;31066;kg
2026;LI;Toscana;150102;NP;imballaggi di plastica;R12;R;253855;kg
2026;LI;Toscana;150103;NP;imballaggi in legno;D9;D;81315;kg
2026;LI;Toscana;150103;NP;imballaggi in legno;R12;R;449310;kg
2026;LI;Toscana;150103;NP;imballaggi in legno;R3;R;4110;kg
2026;LI;Toscana;150104;NP;imballaggi metallici;D9;D;7988;kg
2026;LI;Toscana;150104;NP;imballaggi metallici;R4;R;1720;kg
2026;LI;Toscana;150105;NP;imballaggi compositi;R4;R;7120;kg
2026;LI;Toscana;150106;NP;imballaggi in materiali misti;D9;D;12543;kg
2026;LI;Toscana;150106;NP;imballaggi in materiali misti;R12;R;252698;kg
2026;LI;Toscana;150106;NP;imballaggi in materiali misti;R3;R;622330;kg
2026;LI;Toscana;150107;NP;imballaggi di vetro;D9;D;96678;kg
2026;LI;Toscana;150107;NP;imballaggi di vetro;R12;R;960;kg
2026;LI;Toscana;150107;NP;imballaggi di vetro;R13;R;38630;kg
2026;LI;Toscana;150109;NP;imballaggi in materia tessile;D9;D;240;kg
2026;LI;Toscana;150110;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;D15;D;660;kg
2026;LI;Toscana;150110;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R13;R;600;kg
2026;LI;Toscana;150202;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;D14;D;15200;kg
2026;LI;Toscana;150202;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;D15;D;1325;kg
2026;LI;Toscana;150202;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;D9;D;14900;kg
2026;LI;Toscana;150202;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;R13;R;680;kg
2026;LI;Toscana;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D14;D;3360;kg
2026;LI;Toscana;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D9;D;9121;kg
2026;LI;Toscana;160104;P;veicoli fuori uso;R13;R;222200;kg
2026;LI;Toscana;160104;P;veicoli fuori uso;R4;R;2787863;kg
2026;LI;Toscana;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R12;R;70978;kg
2026;LI;Toscana;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R13;R;449113;kg
2026;LI;Toscana;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R4;R;1694983;kg
2026;LI;Toscana;160107;P;filtri dell'olio;R13;R;24530;kg
2026;LI;Toscana;160116;NP;serbatoi per gas liquefatto;R4;R;3860;kg
2026;LI;Toscana;160117;NP;metalli ferrosi;D9;D;5567;kg
2026;LI;Toscana;160117;NP;metalli ferrosi;R12;R;9783;kg
2026;LI;Toscana;160117;NP;metalli ferrosi;R4;R;167447;kg
2026;LI;Toscana;160118;NP;metalli non ferrosi;R4;R;6576;kg
2026;LI;Toscana;160119;NP;plastica;R12;R;26310;kg
2026;LI;Toscana;160120;NP;vetro;R12;R;9335;kg
2026;LI;Toscana;160211;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;R12;R;74776;kg
2026;LI;Toscana;160213;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R12;R;36633;kg
2026;LI;Toscana;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R12;R;16037;kg
2026;LI;Toscana;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R13;R;12000;kg
2026;LI;Toscana;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R4;R;6280;kg
2026;LI;Toscana;160215;P;componenti pericolosi rimossi da apparecchiature fuori uso;R12;R;159418;kg
2026;LI;Toscana;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R12;R;907;kg
2026;LI;Toscana;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R4;R;3025;kg
2026;LI;Toscana;160303;P;rifiuti inorganici contenenti sostanze pericolose;D14;D;33390;kg
2026;LI;Toscana;160303;P;rifiuti inorganici contenenti sostanze pericolose;D9;D;161400;kg
